"dcra_code","tank_farm_id","uscg_id","aea_id","community_fips_code","entity_name","number_of_tanks","total_capacity","gasoline_capacity","diesel_capacity","av_gas_capacity","jet_fuel_capacity","other_fuel_capacity","barge_delivery","plane_delivery","road_delivery","inspected_by_uscg","fuel_supplier","recommendations_by_aea","distance_to_barge_mooring","tank_farm_evaluation_id","data_source","report","geometry"
"32EC90DB-A78A-4F44-A541-6F8413A60FA1",591,,"291-BF-03","0247000",City of Marshall - WTP,2,15000,,15000,,,,true,false,false,false,,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",100,192,AEA,"2017 Letter Report & Best Practice Assessment",POINT (-162.0845947265625 61.87811279296875)
"014FC20F-A187-4730-9063-3A6FD183BF0F",594,,"293-BF-04","0247990",Bering Sea Reindeer Products,,15900,,,,,,true,false,false,false,,,,597,AEA,,POINT (-166.21710205078125 60.38067626953125)
F28E3A63-4862-46AA-A43E-F021AEEE73F2,596,,"294-BF-05","0247990",NIMA Corporation,,43800,,,,,,true,false,false,false,,,,640,AEA,,POINT (-166.18780517578125 60.38848876953125)
"65B8CB22-E1DC-48A2-946F-F05ECA9A76F1",597,ANC-M-016,"293-BF-03","0247990",NIMA Corporation,,34700,,,,,,true,false,false,true,,,,194,AEA,,POINT (-166.185302734375 60.38812255859375)
F0A479C4-125F-4C07-90E6-6C5B434E39C3,597,ANC-M-016,"293-BF-03","0247990",NIMA Corporation,,34700,,,,,,true,false,false,true,,,,194,AEA,,POINT (-166.185302734375 60.38812255859375)
DE0B34DB-8C02-4D9D-94E1-A19418FBBABD,602,,,"0247990",Alaska Village Electric Cooperative,,84900,,,,,,true,false,false,false,,,,198,AEA,,POINT (-166.1881103515625 60.388671875)
B5F8918F-A855-4169-9042-2A713EF776E9,609,,,"0251180","Azachorok, Incorporated - Retail Sales",23,286450,106900,139550,,,40000,true,false,false,false,"Ruby Marine, Crowley Marine, Vitus Marine","Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",100,206,AEA,"2015 Assessment",POINT (-163.720703125 62.08709716796875)
"8536A199-0B19-4F30-9F38-76088DDD4D1B",612,ANC-N-028,"311-BF-01","0253820",Newtok School (LKSD),4,84700,,84700,,,,true,false,false,true,Delta Western Crowley Marine Vitus Marine,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",50,221,AEA,"2016 Letter Report",POINT (-164.62860107421875 60.9368896484375)
"1B7ADC5D-27C3-4015-B623-9E74C855045C",614,ANC-N-030,"311-BF-03","0253820",Newtok Native Corporation - Retail Sales,6,45900,21900,24000,,,,true,false,false,true,Delta Western Crowley Marine Vitus Marine,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",50,223,AEA,"2016 Letter Report & Best Practice Assessment",POINT (-164.63201904296875 60.94091796875)
"892AE18F-C639-4A7B-919E-5536BD309E88",616,ANC-N-033,,"0253820",Ungusraq Power Company,6,61800,,61800,,,,true,false,false,true,Delta Western Crowley Marine Vitus Marine,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",50,225,AEA,"2016 Letter Report & Best Practice Assessment",POINT (-164.630126953125 60.93988037109375)
"4BB48263-7E3B-4C23-AFB4-7F080EE47448",617,,"311-BF-02","0253820",Newtok Village,1,3000,,3000,,,,true,false,false,false,Delta Western Crowley Marine Vitus Marine,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",50,226,AEA,"2016 Letter Report",POINT (-164.63427734375 60.94207763671875)
"0B072B69-6A65-4BF2-A67F-BDC7BC3573A5",620,,,"0253930","Chinuruk, Inc. (Store)",,40400,,,,,,true,false,false,false,,,,227,AEA,,POINT (-164.7349853515625 60.480712890625)
"39943186-EB34-4A7C-B510-E1F60F6E5B77",621,,"314-BF-04","0253930",Unknown,,2700,,,,,,true,false,false,false,,,,641,AEA,,POINT (-154.902099609375 59.7554931640625)
"4533136B-B178-4EEB-8F4E-1BBF21C03ABE",621,,"314-BF-04","0260200",Unknown,,2700,,,,,,true,false,false,false,,,,641,AEA,,POINT (-154.902099609375 59.7554931640625)
"3AF5B78A-D633-4C80-AE00-103C435D22D2",622,,"314-BF-02","0253930",Nightmute Power Co. Plant,,42900,,,,,,true,false,false,false,,,,228,AEA,,POINT (-164.72540283203125 60.4794921875)
"51E9D9BB-4D2D-4E8E-8793-49B295C1AA4D",624,ANC-N-037,"314-BF-01","0253930",Nightmute Power Company Plant,,40000,,,,,,true,false,false,true,,,,229,AEA,,POINT (-164.72552490234375 60.47930908203125)
"37AB6F34-681B-4D19-B653-CE206E88FC2C",626,,,"0253930","Our Lady of Perpetual Help Church (Catholic)Nightmute, AK 99690",,1650,,,,,,true,false,false,false,,,,600,AEA,,POINT (-164.72760009765625 60.47930908203125)
"4DE683E4-9661-425B-927E-86B2F7AFB3DF",627,,"314-BF-06","0253930",Nightmute Power Co.,,7000,,,,,,true,false,false,false,,,,240,AEA,,POINT (-164.7255859375 60.4794921875)
"41B1DA99-9DED-42C1-A3BD-E191A86BAEE9",630,,,"0260750",ANCSA Village Corporation/City of Pilot Station,,102800,,,,,,true,false,false,false,,,,258,AEA,Best Practice Assessment,POINT (-162.88360595703125 61.93707275390625)
D2806126-38C8-426E-99E5-86A20E20DD7E,632,ANC-P-007,,"0260750",City of Pilot Station,,5260,,,,,,true,false,false,true,,,,260,AEA,Best Practice Assessment,POINT (-162.881103515625 61.9368896484375)
"4AF313D9-947D-4640-8D44-71F6891E9724",633,ANC-P-008,,"0260750",Village Native Store,,5000,,,,,,true,false,false,true,,,,261,AEA,,POINT (-162.8817138671875 61.936279296875)
D3AB658E-4DCD-4C78-969F-0BA4EA63EC9F,638,,,"0265700",Russian Mission Native Corp. - Retail Sales,7,74750,44750,30000,,,,true,false,false,false,"Crowley Marine, Ruby Marine","Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",200,324,AEA,"2015 Assessment & Best Practice Assessment",POINT (-161.3187255859375 61.78448486328125)
"5BFB43F5-855A-4897-8C0E-293579F1C6C9",639,ANC-R-009,"381-BF-02","0265700",Russian Mission Native Store - Retail Gasoline,1,9000,,9000,,,,true,false,false,true,"Ruby Marine, Crowley Marine","Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",150,325,AEA,"2015 Assessment & Best Practice Assessment",POINT (-161.322021484375 61.7843017578125)
CD59A84B-EAA2-435A-B68A-251A0FA02239,640,ANC-R-008,"380-BF-04","0265700",City of Russian Mission - WTP,2,8400,,8400,,,,true,false,false,true,"Crowley Marine, Ruby Marine","Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",50,326,AEA,"2015 Assessment & Best Practice Assessment",POINT (-161.3240966796875 61.78631591796875)
"97F241AB-0575-407D-896D-47BC5D61389A",644,ANC-S-004,"394-BF-01","0267460",Native Village of Savoonga Store,,279000,,,,,,true,false,false,true,,,,330,AEA,,POINT (-170.47821044921875 63.6962890625)
"177A8782-8C79-44EA-AA37-CDDBE4DD9E40",648,,,"0267460",Water Treatment Plant-New,,12000,,,,,,true,false,false,false,,,,332,AEA,,POINT (-170.47381591796875 63.6962890625)
DFD81F19-5EE9-4C80-BA6F-1449CB0B02E7,649,,"394-BF-06","0267460",City of Savoonga,,9000,,,,,,true,false,false,false,,,,333,AEA,,POINT (-170.48431396484375 63.6956787109375)
DDE35DBE-E122-4919-AC13-F1C44D4FA731,649,,"394-BF-06","0267460",City of Savoonga,,9000,,,,,,true,false,false,false,,,,333,AEA,,POINT (-170.48431396484375 63.6956787109375)
BCB8E82D-3D1A-42BE-80FF-E02EE58FAC8E,651,,"000-BF-02","0267680",Askinuk Corporation - Retail Sales,17,146357,81857,64500,,,,true,false,false,false,Delta Western Crowley Marine Vitus Marine,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",50,334,AEA,"2017 Letter Report & Best Practice Assessment",POINT (-165.58160400390625 61.84228515625)
"2AA31D47-1FA0-4B12-855A-4442D50FDB7B",653,,,"0267680",City of Scammon Bay - WTP Operated by ARUC,2,12000,,12000,,,,true,false,false,false,Crowley Marine Vitus Marine,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,608,AEA,"2017 Letter Report & Best Practice Assessment",POINT (-165.58251953125 61.84088134765625)
"2875753A-54D1-4AC4-9D2F-244B4D37B6ED",654,,"396-BF-01","0267680",City of Scammon Bay - Office,1,3000,,3000,,,,true,false,false,false,Crowley Marine Vitus Marine Delta Western,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,613,AEA,"2017 Letter Report & Best Practice Assessment",POINT (-165.5819091796875 61.84130859375)
"2B8CA0EE-A6A3-426A-B347-A135F7B81054",660,,"347-BF-05","0256600",Swan Lake Corporation,,95423,,,,,,true,false,false,false,,,,348,AEA,,POINT (-164.84869384765625 62.52947998046875)
"96591F9F-54A5-4054-B859-E0A7C8852D5A",661,,,"0256600","State of Alaska, DOT",,3000,,,,,,true,false,false,false,,,,349,AEA,,POINT (-164.84808349609375 62.5299072265625)
"2A2F0E07-8AD2-4D14-8DED-80191257F7F4",671,,,"0266140",City of Saint Mary's - Upper Pump House,1,4000,,4000,,,,true,false,false,false,Crowley Marine,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",0,452,AEA,"2015 Assessment & Best Practice Assessment",POINT (-163.17718505859375 62.0565185546875)
"69EE9C79-67EB-416E-9868-DDF61D587BF5",672,,,"0266140",City of Saint Mary's - Dock Storage,4,6000,,6000,,,,true,false,false,false,"Ruby Marine, Crowley, Vitus Marine","Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12",0,453,AEA,"2015 Assessment & Best Practice Assessment",POINT (-163.17230224609375 62.051513671875)
D9EF5217-BAAC-4EEF-8883-FE240CA4CBDC,673,,"386-BF-03","0266140",City of St. Mary's - Maintenance Building,5,9500,500,9000,,,,true,false,false,false,"Ruby Marine, Crowley, Vitus Marine","Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",0,773,AEA,"2015 Assessment & Best Practice Assessment",POINT (-163.171875 62.05169677734375)
"5CD6F72F-BE50-4016-AC72-80DF8A393B12",685,,"386-BF-12","0266140",City of St. Mary's - Lower Pump House,1,3000,,3000,,,,true,false,false,false,Crowley Marine,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",0,902,AEA,"2015 Assessment & Best Practice Assessment",POINT (-163.19598388671875 62.04852294921875)
"41AA42C0-BF55-4E9B-A88E-0578D52BAF81",691,,"387-BF-12","0266360",Alaska Village electric Cooperative,,76000,,,,,,true,false,false,false,,,,472,AEA,,POINT (-162.0382080078125 63.47808837890625)
"67812973-1F5E-4F2F-9E8E-A8FEDA823FAF",694,ANC-S-056,"387-BF-06","0275930",Bering Straits School District,,52000,,,,,,true,false,false,true,,,,475,AEA,,POINT (-166.48638916015625 65.3328857421875)
"8970B1E0-DE4E-4A98-8A1B-5C858F18F05A",694,ANC-S-056,"387-BF-06","0267460",Bering Straits School District,,52000,,,,,,true,false,false,true,,,,475,AEA,,POINT (-166.48638916015625 65.3328857421875)
E4603DF1-062E-46B4-B972-86EC06249D23,694,ANC-S-056,"387-BF-06","0266360",Bering Straits School District,,52000,,,,,,true,false,false,true,,,,475,AEA,,POINT (-166.48638916015625 65.3328857421875)
"7A206A94-00D4-4121-BA0A-35593A0FADDC",694,ANC-S-056,"387-BF-06","0266360",Bering Straits School District,,52000,,,,,,true,false,false,true,,,,475,AEA,,POINT (-166.48638916015625 65.3328857421875)
FCF5DE13-804A-4060-9FE1-B8560D4A7056,696,,"386-BF-15","0266360",Alaska Commercial Company,,10000,,,,,,true,false,false,false,,,,476,AEA,,POINT (-162.029296875 63.47747802734375)
B5C4A80A-EBE8-43B1-97E5-13DBC3386D74,696,,"386-BF-15","0266360",Alaska Commercial Company,,10000,,,,,,true,false,false,false,,,,476,AEA,,POINT (-162.029296875 63.47747802734375)
EBAB23EE-9C6B-4BD5-A51F-1E23EFD52514,697,,"386-BF-14","0266360",Alaska Army National Guard,,10000,,,,,,true,false,false,false,,,,74,AEA,,POINT (-162.0413818359375 63.478271484375)
A3C09E30-FF98-4742-A0FB-3CBE3697ADBC,698,,"387-BF-13","0266360","Alaska Department of TransportationAirport Heavy Equipment StorageGeneral DeliverySaint Michael, AK  99659",,3000,,,,,,true,false,false,false,,,,75,AEA,,POINT (-162.03338623046875 63.4794921875)
FE63D401-849B-48B1-8FAF-6B046322D185,703,,"418-BF-06","0272960",Ferris General Store,,26800,,,,,,true,false,false,false,,,,790,AEA,,POINT (-162.2864990234375 63.51629638671875)
"2AF943FF-83E3-4FC5-B107-FB1FE63168A0",705,,,"0272960",Charlie Steves (Residence),,3000,,,,,,true,false,false,false,,,,792,AEA,,POINT (-162.28411865234375 63.52032470703125)
"95AE33D6-5B7B-453A-AC8B-95782D829675",706,,"417-BF-02","0272960",ADOT/airport,,3000,,,,,,true,false,false,false,,,,793,AEA,,POINT (-162.28558349609375 63.51568603515625)
"3758A00D-FA89-45EA-85FB-DE30F19E5DBC",706,,"417-BF-02","0284070",ADOT/Airport,,3000,,,,,,true,false,false,false,,,,793,AEA,,POINT (-162.28558349609375 63.51568603515625)
"49BC4240-FDF1-4E25-9410-050D27C154B8",708,,,"0279230",Tununak Elders Council,,15600,,,,,,true,false,false,false,,,,513,AEA,,POINT (-165.260009765625 60.5828857421875)
FFFDF6A3-B357-4C44-B64A-EFF940529D00,709,,"436-BF-05","0279230",Alaska Village Electric Cooperative,,79800,,,,,,true,false,false,false,,,,514,AEA,,POINT (-165.25408935546875 60.585693359375)
"558BB9D2-4F54-4E1C-95C2-9295EBEAC1CD",710,ANC-C-028,"436-BF-04","0279230",Lower Kuskokwim School District,,24700,,,,,,true,false,false,true,,,,515,AEA,,POINT (-162.2764892578125 60.85687255859375)
"72E67206-F008-47E9-AE98-4C85EAD98765",710,ANC-C-028,"436-BF-04","0239740",Lower Kuskokwim School District,,24700,,,,,,true,false,false,true,,,,515,AEA,,POINT (-162.2764892578125 60.85687255859375)
"96705E92-63AB-41A0-B0E8-52639E90CEC8",710,ANC-C-028,"436-BF-04","0279120",Lower Kuskokwim School District,,24700,,,,,,true,false,false,true,,,,515,AEA,,POINT (-162.2764892578125 60.85687255859375)
DACE43E7-3929-4EAF-A8BD-A30101E62AD1,710,ANC-C-028,"436-BF-04","0212680",Lower Kuskokwim School District,,24700,,,,,,true,false,false,true,,,,515,AEA,,POINT (-162.2764892578125 60.85687255859375)
"5C01B036-AAC1-4876-BF5E-30428802A639",710,ANC-C-028,"436-BF-04","0212680",Lower Kuskokwim School District,,24700,,,,,,true,false,false,true,,,,515,AEA,,POINT (-162.2764892578125 60.85687255859375)
AE061686-3F3E-4156-A901-5DDB6E3F0237,710,ANC-C-028,"436-BF-04","0253930",Lower Kuskokwim School District,,24700,,,,,,true,false,false,true,,,,515,AEA,,POINT (-162.2764892578125 60.85687255859375)
D32639C4-3E15-4313-904F-B53FE9C4C207,710,ANC-C-028,"436-BF-04","0279230",Lower Kuskokwim School District,,24700,,,,,,true,false,false,true,,,,515,AEA,,POINT (-162.2764892578125 60.85687255859375)
BC9605CA-082C-4019-9976-F61BE9C2BEA8,711,ANC-T-028,"436-BF-03","0279230",Tununrmiut Rinit Corp Store,,61800,,,,,,true,false,false,true,,,,516,AEA,,POINT (-165.2554931640625 60.58612060546875)
AE4C81AC-F533-4FFF-B91D-80DD9CF22EF2,711,ANC-T-028,"436-BF-03","0279230",Tununrmiut Rinit Corp Store,,61800,,,,,,true,false,false,true,,,,516,AEA,,POINT (-165.2554931640625 60.58612060546875)
"15BF1AC8-F89B-48D5-B561-12A84722E9E9",717,ANC-T-016,"432-BF-05","0278240",Nunakauiak Yupik Corporation,,120020,,,,,,true,false,false,true,,,,501,AEA,,POINT (-165.106689453125 60.52947998046875)
AAF0C489-CFA4-4B3D-8225-E3A86442EBED,720,ANC-T-013,"432-BF-02","0278240",City of Toksook Bay,,5300,,,,,,true,false,false,true,,,,644,AEA,,POINT (-165.105712890625 60.5286865234375)
"98D06281-B559-477C-9060-B1774E8EB752",720,ANC-T-013,"432-BF-02","0278240",City of Toksook Bay,,5300,,,,,,true,false,false,true,,,,644,AEA,,POINT (-165.105712890625 60.5286865234375)
"81AB3B0A-7A03-4F69-B4A1-6572E396792D",720,ANC-T-013,"432-BF-02","0278240",City of Toksook Bay,,5300,,,,,,true,false,false,true,,,,644,AEA,,POINT (-165.105712890625 60.5286865234375)
CC640165-0D81-487D-A9C2-561FACFE5085,721,,,"0280660",Alaska Department of Transportation,,2700,,,,,,true,false,false,false,,,,525,AEA,,POINT (-160.79718017578125 63.8795166015625)
"44725B4B-BE85-44D7-B855-A2B0FAE8A4A2",722,,,"0280660",City of Unalakleet,,23000,,,,,,true,false,false,false,,,,523,AEA,,POINT (-160.79107666015625 63.87652587890625)
A958F4D2-051D-4E8F-AF6E-9B74D92FE917,724,,,"0280660",Peninsula Airline and ATS,,1900,,,,,,true,false,false,false,,,,524,AEA,,POINT (-160.79888916015625 63.88189697265625)
ED965264-815C-46DB-A2C0-252D0EDEEB45,725,ANC-U-005,"447-BF-04","0280660",West Coast Aviation Service,,7200,,,,,,true,false,false,true,,,,77,AEA,,POINT (-160.7991943359375 63.882080078125)
E98F3A3E-E585-4EEE-80D1-92ED1E2D5F56,726,,,"0280660","Alaska Commercial CompanyUnalakleet, AK 99684",,24300,,,,,,true,false,false,false,,,,526,AEA,,POINT (-160.785888671875 63.8720703125)
